SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Cu,Formation,Member,MemberID,Source,FormationID,Polarity
52.85,2.338,13.2,0.202,3.65,7.27,3.38,1.52,0.371,0.5,27.0,29.0,404.0,587.0,37.0,313.0,198.0,41.0,14.5,66.0,GrandeRonde,BirchCreek,8,ReidelinComm,3.0,0.0
59.93,1.488,14.57,0.19,1.62,5.12,4.05,2.01,0.653,2.0,0.2,24.0,80.0,889.0,46.0,310.0,192.0,51.0,11.0,6.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
62.02,1.435,15.45,0.136,1.39,4.98,3.74,2.52,0.509,2.0,0.2,21.0,113.0,1024.0,59.0,323.0,208.0,52.0,10.0,6.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
60.6,1.239,14.36,0.211,1.46,5.11,4.22,2.0,0.52,4.0,0.2,32.0,46.0,824.0,47.0,300.0,192.0,47.0,9.9,6.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
60.58,1.325,14.56,0.201,1.47,4.84,4.03,2.23,0.516,4.0,2.0,30.0,67.0,900.0,52.0,299.0,192.0,47.0,10.7,10.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
58.79,1.813,15.47,0.146,1.75,5.61,4.3,1.73,0.785,4.0,0.2,25.0,140.0,715.0,36.0,354.0,186.0,50.0,11.0,5.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
59.42,1.419,14.51,0.203,1.92,5.51,4.0,1.95,0.658,6.0,0.2,30.0,63.0,779.0,44.0,310.0,178.0,47.0,10.1,8.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
52.33,1.922,15.27,0.186,5.33,9.36,3.14,1.12,0.301,51.0,134.0,33.0,311.0,470.0,20.0,412.0,141.0,30.0,8.2,136.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
55.68,1.388,15.86,0.181,3.78,7.44,3.52,1.16,0.493,23.0,38.0,27.0,176.0,522.0,22.0,353.0,131.0,37.0,7.6,14.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
53.86,1.988,15.95,0.166,4.11,9.35,2.9,1.0,0.301,35.0,136.0,36.0,315.0,534.0,22.0,417.0,144.0,40.0,7.7,135.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
54.25,1.265,16.9,0.167,4.27,9.46,3.23,0.87,0.322,5.0,28.0,29.0,273.0,363.0,19.0,417.0,106.0,28.0,5.5,7.0,GrandeRonde,HunterCreek,8,CruzandStreck2022,3.0,0.0
53.66,2.036,15.07,0.177,4.89,9.41,2.37,0.92,0.251,31.0,95.0,34.0,295.0,415.0,23.0,370.0,146.0,30.0,10.1,69.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.76,1.986,14.76,0.187,5.14,9.25,2.68,0.99,0.259,54.0,164.0,35.0,300.0,432.0,19.0,355.0,143.0,29.0,10.6,64.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
54.24,1.727,14.21,0.172,5.61,9.07,3.14,0.92,0.243,33.0,168.0,33.0,295.0,322.0,21.0,330.0,139.0,28.0,9.9,86.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.13,1.917,14.49,0.209,5.16,9.31,3.02,0.97,0.288,38.0,94.0,36.0,341.0,395.0,23.0,346.0,156.0,31.0,10.0,98.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
54.78,1.758,14.22,0.2,4.6,8.58,2.95,1.04,0.274,2.0,21.0,38.0,305.0,459.0,31.0,303.0,148.0,33.0,10.8,12.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.38,1.853,14.46,0.207,5.09,9.2,2.95,0.97,0.3,39.0,97.0,32.0,339.0,344.0,24.0,344.0,153.0,31.0,12.8,107.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.77,1.981,14.64,0.203,5.18,8.99,2.68,1.14,0.266,52.0,118.0,33.0,296.0,431.0,29.0,343.0,143.0,28.0,9.8,58.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.13,1.918,14.49,0.21,5.16,9.31,3.01,0.97,0.287,43.0,94.0,36.0,341.0,395.0,23.0,347.0,156.0,31.0,10.0,99.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.87,2.29,14.37,0.239,5.43,9.08,2.96,1.06,0.326,50.0,111.0,37.0,350.0,422.0,20.0,343.0,167.0,37.0,15.1,92.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.94,2.139,14.48,0.191,5.33,8.98,2.69,0.98,0.305,41.0,127.0,36.0,335.0,469.0,22.0,346.0,167.0,33.0,14.0,114.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.75,2.271,14.08,0.2,5.36,9.13,2.87,1.05,0.325,33.0,105.0,38.0,334.0,376.0,28.0,335.0,168.0,35.0,16.4,74.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.33,2.272,14.33,0.19,5.27,9.54,2.86,0.89,0.324,58.0,128.0,34.0,334.0,334.0,21.0,348.0,169.0,37.0,13.1,90.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.65,2.399,14.15,0.19,5.0,8.92,2.65,1.24,0.339,31.0,107.0,41.0,333.0,360.0,30.0,328.0,172.0,36.0,15.5,96.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.62,2.421,14.56,0.15,4.87,8.29,2.92,0.92,0.347,42.0,125.0,40.0,340.0,384.0,16.0,334.0,172.0,32.0,14.7,60.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.26,2.287,14.12,0.219,5.23,9.25,2.95,0.98,0.329,51.0,129.0,34.0,330.0,379.0,22.0,343.0,174.0,35.0,16.0,93.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.44,2.283,14.0,0.207,5.16,9.1,2.88,1.06,0.335,79.0,146.0,33.0,325.0,381.0,27.0,341.0,175.0,33.0,14.8,90.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.3,2.396,14.4,0.205,5.03,8.95,2.88,1.1,0.347,86.0,148.0,32.0,338.0,395.0,13.0,342.0,177.0,35.0,15.3,95.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.03,2.35,14.15,0.186,5.19,9.45,2.82,0.92,0.325,48.0,114.0,36.0,344.0,394.0,29.0,350.0,179.0,35.0,13.6,94.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
53.9,2.228,13.69,0.23,4.18,7.77,3.27,1.3,0.38,38.0,52.0,31.0,372.0,520.0,21.0,316.0,181.0,39.0,16.4,86.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.24,2.356,14.02,0.212,5.23,9.24,2.89,1.07,0.344,81.0,145.0,35.0,339.0,431.0,28.0,347.0,182.0,34.0,12.4,91.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.26,2.339,14.04,0.193,5.09,9.32,2.8,1.02,0.327,47.0,113.0,35.0,343.0,395.0,33.0,353.0,182.0,36.0,15.3,96.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.24,2.381,13.99,0.196,5.15,9.11,2.85,1.1,0.348,44.0,103.0,35.0,341.0,418.0,33.0,348.0,184.0,36.0,14.0,92.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
54.25,2.221,13.67,0.252,4.04,7.82,3.28,1.4,0.376,28.0,40.0,32.0,378.0,500.0,33.0,313.0,183.0,39.0,16.0,89.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
51.97,2.363,14.14,0.225,5.29,9.4,2.95,0.99,0.337,53.0,131.0,35.0,344.0,435.0,23.0,354.0,185.0,35.0,13.0,98.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.51,2.374,14.35,0.184,5.03,9.34,2.93,1.05,0.336,44.0,118.0,38.0,355.0,435.0,27.0,356.0,184.0,34.0,11.9,97.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
54.23,2.256,13.92,0.21,4.12,7.83,3.32,1.34,0.406,19.0,36.0,31.0,368.0,547.0,27.0,320.0,198.0,40.0,15.5,70.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.06,2.396,14.54,0.397,4.69,9.54,3.01,1.13,0.411,42.0,121.0,37.0,354.0,438.0,30.0,363.0,187.0,35.0,12.7,90.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.36,2.36,14.24,0.188,5.25,9.07,2.98,1.13,0.333,43.0,113.0,38.0,355.0,444.0,30.0,347.0,187.0,34.0,12.7,93.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.49,2.394,14.55,0.287,4.82,9.62,2.94,1.13,0.405,45.0,121.0,37.0,358.0,439.0,29.0,365.0,185.0,35.0,12.6,98.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
52.08,2.463,14.44,0.21,5.12,9.05,2.91,1.1,0.354,85.0,153.0,37.0,347.0,440.0,13.0,344.0,185.0,36.0,12.4,92.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
51.98,2.363,14.15,0.225,5.29,9.4,2.95,0.99,0.337,58.0,131.0,35.0,344.0,435.0,23.0,354.0,185.0,35.0,13.0,98.0,GrandeRonde,TeepeeButte,9,WolffDatabase,3.0,0.0
54.18,2.277,13.87,0.19,4.2,7.88,3.25,1.42,0.383,51.0,61.0,29.0,337.0,522.0,26.0,330.0,184.0,35.0,15.3,72.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.67,2.192,14.21,0.174,4.49,8.55,3.16,1.21,0.32,54.0,62.0,34.0,333.0,513.0,24.0,343.0,181.0,37.0,13.6,74.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.18,2.276,13.87,0.19,4.2,7.88,3.25,1.41,0.384,51.0,61.0,29.0,337.0,522.0,26.0,330.0,184.0,35.0,15.3,72.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.39,2.264,14.08,0.228,3.96,8.07,3.09,1.56,0.379,32.0,56.0,28.0,321.0,694.0,52.0,355.0,183.0,36.0,17.3,79.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.2,2.122,14.29,0.209,4.57,8.41,2.89,1.45,0.307,56.0,106.0,29.0,309.0,503.0,40.0,339.0,182.0,35.0,16.2,68.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.9,2.229,13.69,0.229,4.18,7.76,3.27,1.3,0.38,38.0,52.0,31.0,372.0,520.0,21.0,316.0,181.0,39.0,16.4,86.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.02,2.113,14.24,0.182,4.73,8.34,3.2,1.33,0.309,53.0,90.0,28.0,317.0,467.0,25.0,334.0,177.0,34.0,15.3,88.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.06,2.105,14.33,0.192,4.45,8.35,3.02,1.32,0.311,84.0,107.0,32.0,343.0,503.0,34.0,351.0,177.0,34.0,13.7,67.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.32,2.281,13.89,0.19,4.23,7.99,3.13,1.37,0.384,41.0,65.0,31.0,298.0,527.0,23.0,343.0,186.0,36.0,15.6,71.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.12,2.169,14.4,0.176,4.51,8.5,2.99,1.49,0.325,36.0,60.0,33.0,314.0,507.0,39.0,331.0,180.0,35.0,12.1,94.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.32,2.281,13.89,0.194,4.23,7.99,3.14,1.36,0.384,41.0,65.0,31.0,298.0,527.0,23.0,343.0,186.0,36.0,15.6,71.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.92,2.167,14.31,0.195,4.51,8.47,3.06,1.33,0.319,79.0,101.0,35.0,340.0,539.0,33.0,355.0,186.0,35.0,11.8,64.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.19,2.217,13.85,0.203,4.28,8.0,3.39,1.19,0.316,17.0,23.0,34.0,369.0,507.0,33.0,329.0,188.0,37.0,11.1,54.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.9,2.314,13.68,0.261,4.1,7.95,3.31,1.42,0.388,29.0,29.0,37.0,380.0,557.0,33.0,316.0,197.0,39.0,12.4,92.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.97,2.342,13.94,0.195,4.28,7.99,3.25,1.41,0.392,52.0,56.0,34.0,339.0,563.0,28.0,335.0,195.0,36.0,12.6,75.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.62,2.304,13.71,0.237,4.25,7.9,3.32,1.31,0.39,36.0,43.0,36.0,381.0,562.0,23.0,319.0,195.0,39.0,13.0,91.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.01,2.354,13.9,0.2,4.33,8.1,3.19,1.37,0.388,39.0,60.0,32.0,328.0,570.0,24.0,347.0,194.0,35.0,13.0,74.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.24,2.193,14.25,0.192,4.33,8.54,2.91,1.51,0.323,38.0,58.0,34.0,323.0,529.0,45.0,343.0,193.0,36.0,13.1,97.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.96,2.186,14.28,0.213,4.67,8.51,2.95,1.45,0.318,53.0,109.0,33.0,320.0,524.0,42.0,345.0,193.0,35.0,13.7,70.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.43,2.225,14.51,0.169,4.32,8.75,3.14,1.35,0.329,39.0,71.0,30.0,316.0,511.0,33.0,340.0,188.0,36.0,13.9,93.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
53.78,2.169,14.22,0.186,4.79,8.46,3.15,1.33,0.314,51.0,88.0,33.0,317.0,513.0,28.0,340.0,188.0,34.0,12.8,90.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.17,2.34,14.08,0.232,4.06,8.18,3.06,1.57,0.387,29.0,53.0,34.0,339.0,734.0,52.0,360.0,192.0,36.0,12.9,78.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.26,2.261,13.77,0.204,4.16,7.88,3.38,1.21,0.326,17.0,18.0,34.0,373.0,508.0,35.0,321.0,192.0,38.0,11.5,53.0,GrandeRonde,Rogersburg,10,WolffDatabase,3.0,0.0
54.98,2.224,13.92,0.188,4.11,8.05,3.01,1.67,0.312,11.0,19.0,38.0,359.0,457.0,38.0,334.0,175.0,38.0,13.5,55.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.84,2.186,13.75,0.205,3.82,7.33,3.05,1.73,0.35,27.0,93.0,33.0,365.0,567.0,41.0,308.0,191.0,36.0,14.6,64.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.84,2.186,13.75,0.205,3.82,7.33,3.05,1.73,0.35,27.0,93.0,33.0,365.0,567.0,41.0,308.0,191.0,36.0,14.6,64.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.68,2.19,13.65,0.199,3.69,7.34,3.07,1.84,0.356,34.0,66.0,30.0,365.0,557.0,42.0,314.0,193.0,38.0,16.0,55.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.0,2.18,13.82,0.195,3.76,7.44,3.14,1.67,0.348,11.0,25.0,33.0,363.0,577.0,40.0,321.0,193.0,36.0,14.7,59.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.0,2.18,13.82,0.195,3.76,7.44,3.14,1.67,0.348,11.0,25.0,33.0,363.0,577.0,40.0,321.0,193.0,36.0,14.7,59.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.27,2.228,13.39,0.204,3.43,6.95,2.8,2.24,0.428,29.0,35.0,30.0,352.0,608.0,44.0,298.0,203.0,41.0,17.8,45.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.27,2.228,13.39,0.204,3.43,6.95,2.8,2.24,0.428,29.0,35.0,30.0,352.0,608.0,44.0,298.0,203.0,41.0,17.8,45.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.830002,2.248,13.49,0.211,3.45,7.06,3.32,1.89,0.438,15.0,27.0,29.0,359.0,609.0,42.0,303.0,205.0,41.0,16.6,40.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.450001,2.504,13.35,0.203,3.51,7.26,3.09,1.85,0.43,20.0,27.0,30.0,378.0,603.0,46.0,296.0,217.0,43.0,17.0,118.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.2,2.103,13.6,0.214,3.91,7.44,3.59,1.65,0.377,11.0,32.0,39.0,405.0,667.0,37.0,308.0,170.0,42.0,13.2,64.0,GrandeRonde,SkeletonCreek,11,WolffDatabase,3.0,0.0
53.82,2.207,13.61,0.219,3.92,7.64,3.01,1.61,0.375,5.0,30.0,33.0,431.0,561.0,36.0,341.0,180.0,37.0,13.9,74.0,GrandeRonde,SkeletonCreek,11,WolffDatabase,3.0,0.0
55.53,2.129,13.72,0.216,3.64,7.21,3.48,1.41,0.349,2.0,15.0,30.0,374.0,488.0,32.0,318.0,180.0,36.0,13.2,42.0,GrandeRonde,SkeletonCreek,11,WolffDatabase,3.0,0.0
55.36,2.185,13.92,0.2,3.84,7.36,3.35,1.47,0.354,35.0,116.0,30.0,333.0,583.0,29.0,293.0,181.0,35.0,14.6,70.0,GrandeRonde,SkeletonCreek,11,WolffDatabase,3.0,0.0
54.96,2.179,13.81,0.2,3.76,7.43,3.14,1.67,0.348,11.0,25.0,33.0,363.0,577.0,40.0,321.0,193.0,36.0,14.7,59.0,GrandeRonde,SkeletonCreek,11,WolffDatabase,3.0,0.0
55.200001,2.159,13.96,0.204,3.88,7.46,3.29,1.52,0.343,9.0,22.0,30.0,349.0,556.0,32.0,320.0,189.0,36.0,16.0,59.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.200001,2.159,13.96,0.204,3.88,7.46,3.29,1.52,0.343,9.0,22.0,30.0,349.0,556.0,32.0,320.0,189.0,36.0,16.0,59.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.98,2.448,13.71,0.219,3.86,7.28,3.16,1.65,0.42,26.0,69.0,28.0,376.0,605.0,37.0,296.0,213.0,42.0,17.7,110.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.950001,2.148,13.87,0.203,3.82,7.42,3.23,1.51,0.344,23.0,92.0,30.0,360.0,554.0,34.0,319.0,189.0,37.0,13.7,58.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.32,2.099,14.13,0.196,4.56,8.24,3.07,1.5,0.315,35.0,68.0,30.0,341.0,475.0,36.0,337.0,177.0,34.0,15.5,81.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.950001,2.148,13.87,0.203,3.82,7.42,3.23,1.51,0.344,23.0,92.0,30.0,360.0,554.0,34.0,319.0,189.0,37.0,13.7,58.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
53.77,2.205,13.6,0.217,3.92,7.63,3.01,1.6,0.375,5.0,30.0,33.0,431.0,561.0,36.0,341.0,180.0,37.0,13.9,74.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
53.77,2.205,13.6,0.217,3.92,7.63,3.01,1.6,0.375,5.0,30.0,33.0,431.0,561.0,36.0,341.0,180.0,37.0,13.9,74.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.900002,2.144,13.81,0.217,3.67,7.26,3.51,1.42,0.352,2.0,15.0,30.0,374.0,488.0,32.0,318.0,180.0,36.0,13.2,42.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.900002,2.144,13.81,0.217,3.67,7.26,3.51,1.42,0.352,2.0,15.0,30.0,374.0,488.0,32.0,318.0,180.0,36.0,13.2,42.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.900002,2.042,14.32,0.207,4.0,7.47,3.28,1.52,0.346,23.0,91.0,31.0,326.0,572.0,32.0,351.0,181.0,34.0,14.2,34.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.900002,2.042,14.32,0.207,4.0,7.47,3.28,1.52,0.346,23.0,91.0,31.0,326.0,572.0,32.0,351.0,181.0,34.0,14.2,34.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.049999,2.222,13.8,0.201,4.08,7.77,3.25,1.52,0.327,9.0,23.0,37.0,377.0,490.0,36.0,312.0,182.0,39.0,14.4,44.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.830002,2.248,13.49,0.211,3.45,7.06,3.32,1.89,0.438,15.0,27.0,29.0,359.0,609.0,42.0,303.0,205.0,41.0,16.6,40.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
55.599998,2.163,13.4,0.199,3.08,6.31,3.26,1.99,0.393,0.5,7.0,29.0,350.0,640.0,52.0,283.0,183.0,37.0,14.5,8.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.93,2.24,13.83,0.206,3.66,7.18,2.99,1.75,0.362,33.0,70.0,30.0,411.0,588.0,41.0,328.0,186.0,38.0,14.6,44.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.259998,2.267,14.08,0.194,4.25,7.94,3.11,1.67,0.382,31.0,82.0,32.0,320.0,511.0,41.0,338.0,186.0,36.0,15.0,82.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.830002,2.246,13.7,0.184,3.61,7.14,3.5,1.66,0.472,35.0,73.0,28.0,313.0,602.0,50.0,338.0,187.0,40.0,12.5,77.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.889999,2.255,14.08,0.177,3.99,7.88,3.34,1.5,0.381,32.0,86.0,29.0,324.0,524.0,38.0,341.0,187.0,35.0,15.8,78.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.759998,2.195,14.06,0.186,3.93,8.05,3.14,1.63,0.345,33.0,56.0,30.0,339.0,484.0,44.0,339.0,188.0,37.0,15.6,77.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.48,2.144,13.61,0.2,3.82,7.41,3.23,1.54,0.337,24.0,90.0,32.0,358.0,571.0,37.0,321.0,189.0,36.0,14.5,55.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.48,2.144,13.61,0.2,3.82,7.41,3.23,1.54,0.337,24.0,90.0,32.0,358.0,571.0,37.0,321.0,189.0,36.0,14.5,55.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
56.52,2.032,14.49,0.191,3.98,7.64,3.32,1.65,0.326,40.0,72.0,32.0,351.0,670.0,40.0,369.0,182.0,36.0,12.3,59.0,GrandeRonde,SkeletonCreek,11,ReidelinComm,3.0,0.0
54.72,2.138,14.38,0.191,4.13,7.65,3.31,1.31,0.356,13.0,20.0,32.0,344.0,639.0,20.0,364.0,194.0,35.0,12.0,37.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
55.0,2.327,13.39,0.216,3.45,6.81,3.43,1.65,0.417,24.0,11.0,34.0,382.0,644.0,44.0,301.0,218.0,44.0,16.0,43.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
55.03,2.322,13.34,0.212,3.49,7.12,2.9,2.28,0.432,27.0,29.0,33.0,366.0,637.0,43.0,296.0,215.0,43.0,13.7,47.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
54.23,2.334,14.11,0.189,4.73,8.09,2.74,1.09,0.328,31.0,84.0,35.0,349.0,548.0,28.0,351.0,197.0,36.0,13.4,78.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
55.06,2.097,14.01,0.18,4.03,7.16,3.35,1.57,0.339,18.0,11.0,31.0,350.0,594.0,44.0,349.0,191.0,36.0,13.7,42.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
55.81,1.992,14.13,0.19,3.84,7.46,3.23,1.74,0.312,27.0,43.0,29.0,354.0,562.0,45.0,348.0,179.0,33.0,12.3,35.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
54.95,2.062,14.38,0.187,4.07,7.52,3.27,1.3,0.357,16.0,28.0,29.0,342.0,617.0,21.0,360.0,183.0,34.0,15.3,37.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
55.39,1.992,14.1,0.18,3.87,7.38,3.56,1.54,0.3,0.5,15.0,34.0,332.0,555.0,41.0,351.0,182.0,34.0,13.1,24.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
55.63,2.0,13.76,0.197,3.84,7.77,3.07,1.45,0.311,5.0,20.0,31.0,342.0,541.0,36.0,348.0,174.0,35.0,12.1,43.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
55.11,2.079,14.62,0.19,3.91,7.49,3.09,1.41,0.287,20.0,64.0,32.0,332.0,548.0,39.0,356.0,189.0,33.0,14.8,50.0,GrandeRonde,CenterCreek,12,WolffDatabase,3.0,0.0
56.91,2.224,13.43,0.192,3.07,6.62,3.26,1.87,0.326,3.0,8.0,31.0,361.0,734.0,54.0,319.0,210.0,37.0,11.7,21.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
57.26,2.266,13.59,0.214,3.05,6.68,3.29,2.19,0.328,3.0,4.0,32.0,363.0,766.0,56.0,325.0,210.0,43.0,16.0,20.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
56.97,2.237,13.4,0.196,2.99,6.64,3.14,2.26,0.329,18.0,5.0,30.0,352.0,696.0,59.0,319.0,211.0,40.0,15.3,21.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
56.86,2.225,13.42,0.195,3.06,6.64,3.24,1.87,0.329,4.0,7.0,31.0,358.0,746.0,53.0,318.0,211.0,38.0,13.2,22.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
56.78,2.219,13.37,0.194,3.07,6.63,3.26,1.86,0.333,3.0,7.0,31.0,358.0,734.0,53.0,316.0,212.0,38.0,13.5,23.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
56.83,2.245,13.34,0.186,2.94,6.56,3.27,2.09,0.328,18.0,23.0,31.0,350.0,714.0,55.0,314.0,213.0,38.0,15.8,16.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
57.06,2.234,13.45,0.189,3.02,6.71,3.17,2.2,0.32,8.0,10.0,31.0,353.0,715.0,58.0,324.0,214.0,40.0,15.1,22.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
56.97,2.231,13.45,0.185,2.97,6.62,3.4,1.98,0.328,4.0,5.0,31.0,358.0,709.0,56.0,324.0,215.0,41.0,15.7,20.0,GrandeRonde,KendrikGrade,13,WolffDatabase,3.0,0.0
