SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
56.11999893,2.349999905,14.14999962,nan,nan,nan,0.194999993,3.319999933,7.449999809,3.029999971,1.960000038,0.381000012,29,29,28,409,730,46,342,182,38,12.39999962,23,16,nan,10,16,61,8,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.00999832,2.385999918,13.81000042,nan,nan,nan,0.179000005,3.289999962,6.860000134,3.00999999,2.049999952,0.370000005,8,10,32,368,959,59,328,191,44,11.60000038,22,16,nan,7,28,57,7,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.47999954,2.332000017,13.78999996,nan,nan,nan,0.188999996,3.440000057,7.159999847,3.049999952,2.029999971,0.367000014,23,23,38,402,721,51,307,192,39,12.69999981,19,9,nan,10,17,75,8,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.52000046,2.367000103,13.64999962,nan,nan,nan,0.187999994,3.25,7.050000191,3.049999952,1.970000029,0.365999997,22,22,27,395,751,56,319,194,39,13,20,5,nan,13,4,54,10,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.58000183,2.39199996,13.77000046,nan,nan,nan,0.191,3.25,7.070000172,3.079999924,2.00999999,0.370000005,26,26,30,392,749,58,322,194,38,13.19999981,19,8,nan,10,24,50,11,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.61,2.099,13.44,nan,nan,nan,0.206,3.26,6.88,3.2,1.84,0.369,6,7,34,347,657,53,322,195,40,15.9,22,11,nan,10,26,59,5,2,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.40999985,2.411000013,14.13000011,nan,nan,nan,0.195999995,3.49000001,7.079999924,3.099999905,1.970000029,0.386000007,24,24,34,370,852,58,333,195,39,12.60000038,21,25,nan,9,24,65,4,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.22000122,2.382999897,13.72000027,nan,nan,nan,0.203999996,3.460000038,7.079999924,2.980000019,2.00999999,0.370999992,24,24,39,376,739,53,315,196,40,14.10000038,22,21,nan,10,30,60,5,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.93999863,2.401000023,13.81999969,nan,nan,nan,0.191,3.150000095,7,2.950000048,2.00999999,0.375,22,22,34,389,843,60,333,196,40,13.69999981,19,6,nan,15,16,43,10,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.95000076,2.359999895,14.07999992,nan,nan,nan,0.194000006,3.450000048,7.099999905,3.160000086,2.069999933,0.381999999,3,3,32,385,755,57,323,196,38,14.19999981,22,27,nan,9,25,61,5,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.18999863,2.41899991,13.89000034,nan,nan,nan,0.192000002,3.180000067,7.019999981,3.029999971,2,0.375,24,24,39,399,823,59,337,197,39,13.30000019,20,7,nan,11,25,62,13,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.47000122,2.372999907,14.15999985,nan,nan,nan,0.187000006,3.690000057,7.260000229,3.059999943,2.269999981,0.381999999,2,2,31,385,1036,54,325,197,38,13,20,15,nan,12,24,56,5,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.79999924,2.378000021,14.15999985,nan,nan,nan,0.199000001,3.690000057,7.340000153,3.220000029,2.180000067,0.379999995,3,3,32,391,766,56,343,197,39,12.60000038,21,19,nan,11,25,52,6,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.95999908,2.427000046,14.42000008,nan,nan,nan,0.169,3.25,6.880000114,3.029999971,2.029999971,0.388999999,11,11,33,394,1340,55,340,197,42,11.80000019,24,18,nan,11,28,62,8,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.47000122,2.354000092,13.88000011,nan,nan,nan,0.167999998,3.440000057,7,3,2.210000038,0.368000001,5,5,32,379,1294,56,352,198,44,14,24,24,nan,12,24,56,6,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
57.02999878,2.430999994,14.44999981,nan,nan,nan,0.192000002,3.49000001,7.289999962,3.25,2.140000105,0.386000007,3,3,32,393,870,58,348,200,38,12.5,23,19,nan,8,28,54,7,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.5,2.381999969,13.94999981,nan,nan,nan,0.181999996,3.130000114,6.769999981,2.960000038,2.220000029,0.375999987,13,9,32,372,1022,59,343,201,54,12.80000019,23,21,nan,9,29,56,5,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.63999939,2.430999994,14.38000011,nan,nan,nan,0.175999999,3.440000057,7.079999924,3.140000105,2.059999943,0.382999986,3,3,33,391,901,57,348,201,44,13.30000019,22,18,nan,11,27,60,6,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
58.5,2.319000006,14.73999977,nan,nan,nan,0.153999999,3.190000057,6.860000134,3.380000114,2.359999895,0.395999998,24,24,40,386,855,58,363,203,43,13.69999981,22,23,nan,10,19,60,6,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
56.20999908,2.47300005,14.35999966,nan,nan,nan,0.145999998,3.24000001,6.849999905,3.190000057,2.24000001,0.382999986,14,9,32,391,1210,66,367,208,41,13.19999981,25,18,nan,9,26,59,6,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
57.40999985,2.482000113,14.77000046,nan,nan,nan,0.142000005,3.319999933,7.050000191,3.190000057,2.349999905,0.39199999,3,3,33,397,1617,59,357,209,50,14.80000019,22,28,nan,10,28,57,7,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
51.97000122,2.423000097,18.62000084,nan,nan,nan,0.136999995,3.220000029,6.760000229,3.170000076,0.579999983,0.363000005,33,33,47,361,1339,5,375,213,88,14.5,26,27,nan,14,63,58,8,nan,GrandeRonde,WapshillaRidge,20,Wells2020,3,0
55.36,2.35,13.54,12.59,nan,nan,0.2,3.42,7.11,3.22,1.79,0.4,7,9,31,380,716,48,314,175,37,11.4,23,19,126,9,25,55,5,nan,GrandeRonde,WapshillaRidge,20,WellsFieldTripGuide,3,0
55.43,2.355,13.83,12.25,nan,nan,0.211,3.43,7.68,2.78,1.65,0.38,8,29,32,425,664,43,332,177,37,11.7,22,5,124,8,26,52,2,nan,GrandeRonde,WapshillaRidge,20,WellsFieldTripGuide,3,0
55.77,2.377,13.95,11.83,nan,nan,0.188,3.48,7.53,2.71,1.77,0.385,7,29,38,431,671,44,331,179,38,11.7,23,5,124,8,20,62,6,nan,GrandeRonde,WapshillaRidge,20,WellsFieldTripGuide,3,0
54.67,2.319,13.9,12.37,nan,nan,0.218,3.64,7.55,3.44,1.52,0.382,8,8,32,403,696,41,338,180,35,11.2,20,17,132,8,23,52,6,nan,GrandeRonde,WapshillaRidge,20,WellsFieldTripGuide,3,0
55.57,2.36,13.85,11.87,nan,nan,0.2,3.52,7.15,3.08,2.04,0.37,11,10,32,365,705,56,311,192,37,12.7,21,19,127,10,27,57,5,nan,GrandeRonde,WapshillaRidge,20,WellsFieldTripGuide,3,0
55.8,2.379,13.99,11.46,nan,nan,0.192,3.55,7.32,3.42,1.52,0.369,7,10,32,363,824,50,320,196,36,11.9,19,21,132,7,26,53,8,nan,GrandeRonde,WapshillaRidge,20,WellsFieldTripGuide,3,0
54.27,2.258,13.75,12.72,nan,nan,0.222,3.93,7.63,3.14,1.41,0.448,30,48,32,385,557,29,329,161,36,12.6,22,28,124,7,22,45,4,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.27,2.258,13.75,12.72,nan,nan,0.222,3.93,7.63,3.14,1.41,0.448,30,48,32,385,557,29,329,161,36,12.6,22,28,124,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.27,2.258,13.75,12.72,nan,nan,0.222,3.93,7.63,3.14,1.41,0.448,30,48,32,385,557,29,329,161,36,12.6,22,28,124,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.23,2.198,13.84,12.7,nan,nan,0.21,3.89,7.63,3.23,1.43,0.428,5,26,40,363,578,38,324,161,39,12.3,17,18,131,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.26,2.121,13.63,12.66,nan,nan,0.215,4.01,7.81,3.23,1.48,0.367,4,24,31,368,512,34,322,162,35,14.6,21,41,128,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.73,2.579,12.8,13.79,nan,nan,0.22,3.92,7.68,3.24,1.44,0.372,3,23,39,464,541,39,308,163,37,11.6,23,6,131,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.01,2.248,13.67,13.15,nan,nan,0.211,3.9,7.67,3.04,1.44,0.44,7,33,32,352,567,36,336,163,36,12.3,19,24,127,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.41,2.236,13.79,13,nan,nan,0.187,3.66,7.68,2.92,1.46,0.428,24,99,37,361,550,34,336,163,37,12.7,20,31,119,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.84,2.172,13.84,11.95,nan,nan,0.206,4.01,7.79,3.18,1.42,0.367,26,38,31,380,564,31,331,163,37,13.9,21,26,121,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.87,2.225,13.91,12.93,nan,nan,0.214,3.83,7.75,3.17,1.45,0.434,11,30,42,377,541,40,330,163,37,12.6,21,21,123,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.47,2.245,14.09,12.15,nan,nan,0.212,3.81,7.73,3.24,1.4,0.434,13,34,41,375,560,38,329,163,38,11.7,23,14,128,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.64,2.237,14.15,12.71,nan,nan,0.227,4.24,7.82,3.02,1.29,0.437,8,30,44,371,515,34,334,163,40,13.3,22,22,127,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.71,2.244,13.46,13.24,nan,nan,0.221,3.96,7.67,3.42,1.39,0.449,7,28,35,384,567,30,334,164,37,15.7,20,52,136,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.31,2.17,13.95,12.91,nan,nan,0.196,3.84,7.73,2.9,1.39,0.37,70,61,31,356,482,34,330,164,34,13.5,20,21,121,6,20,41,3,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.32,2.17,13.95,12.91,nan,nan,0.196,3.84,7.73,2.9,1.39,0.37,70,61,31,356,482,34,330,164,34,13.5,20,21,121,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.07,2.306,14,12.96,nan,nan,0.187,3.63,7.83,2.93,1.4,0.467,28,48,31,351,566,33,346,164,37,12.5,22,24,121,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
56.56,2.055,13.82,11.86,nan,nan,0.191,3.54,6.98,3.07,1.35,0.353,4,22,33,342,599,36,318,165,38,13.3,19,9,121,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
55,2.246,13.75,12.74,nan,nan,0.184,3.54,7.09,3.32,1.48,0.407,25,89,33,389,588,40,323,167,36,12,20,24,125,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.26,2.257,14.2,12.3,nan,nan,0.212,3.84,7.7,3.19,1.39,0.427,11,29,34,373,549,37,331,167,38,12.9,20,19,127,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.45,2.261,13.57,12.8,nan,nan,0.222,3.78,7.48,3.36,1.44,0.411,3,22,32,383,593,35,326,168,35,12.4,21,18,129,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.82,2.342,13.64,12.77,nan,nan,0.227,4,7.78,3.28,1.42,0.467,28,43,36,383,618,30,336,168,37,10.6,21,28,136,8,27,49,7,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
55.37,2.124,13.86,12.27,nan,nan,0.211,3.64,7.05,3.34,1.57,0.351,5,24,34,363,618,47,317,168,36,13.3,21,9,125,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
55.64,2.346,13.68,11.71,nan,nan,0.2,3.53,7.3,3.12,1.85,0.406,13,16,26,367,593,40,287,169,36,11.9,23,18,113,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.42,2.242,13.73,12.76,nan,nan,0.222,3.77,7.49,3.34,1.38,0.4,23,88,34,404,587,29,330,169,37,13.4,20,22,125,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.96,2.132,13.88,12.4,nan,nan,0.204,3.69,7.48,3.24,1.42,0.384,10,32,37,354,535,41,327,169,39,9.5,18,15,125,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.04,2.249,13.98,12.77,nan,nan,0.201,3.97,7.84,2.92,1.4,0.379,67,56,36,381,544,32,334,169,36,10.9,21,25,131,7,25,44,7,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.78,2.229,14.07,11.73,nan,nan,0.204,3.76,7.42,3.42,1.75,0.421,3,16,33,338,652,39,308,169,34,10.1,18,24,125,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.88,2.214,14.16,12.71,nan,nan,0.237,3.88,7.85,3.2,1.26,0.396,3,26,36,369,516,30,334,169,40,12,23,13,128,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.09,2.227,13.65,12.92,nan,nan,0.207,3.81,7.59,3.29,1.58,0.416,3,31,39,373,578,41,317,170,36,15.9,17,32,127,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.97,2.106,13.94,12.09,nan,nan,0.198,4,7.3,3.2,1.54,0.409,10,27,39,380,591,40,301,170,39,15.7,23,45,120,8,25,50,4,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.63,2.307,13.5,13.19,nan,nan,0.221,4.02,7.69,3.35,1.39,0.46,12,14,37,379,600,31,338,171,40,13.2,21,27,138,6,22,44,3,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.89,2.239,13.65,12.47,nan,nan,0.207,3.72,7.37,3.47,1.39,0.383,4,9,33,376,636,42,318,171,33,9.5,19,19,127,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.18,2.178,13.67,12.56,nan,nan,0.214,4.08,7.83,3.21,1.47,0.375,9,10,37,377,561,36,332,171,38,13.1,21,25,138,7,21,40,4,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
57.65,2.135,13.67,10.72,nan,nan,0.181,3.22,6.85,3.18,1.79,0.377,4,10,30,322,693,41,306,172,33,10,16,19,116,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
53.98,2.234,13.76,12.87,nan,nan,0.21,3.87,7.81,3.34,1.3,0.393,7,27,31,414,587,31,333,172,37,12.7,24,69,138,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
55.63,2.046,14.01,11.66,nan,nan,0.187,3.75,7.2,3.28,1.69,0.331,8,24,30,342,639,46,317,172,36,13.2,21,22,119,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
55.06,2.15,14.22,12.14,nan,nan,0.207,3.83,7.24,3.05,1.52,0.362,4,31,33,357,594,44,321,172,40,12.3,22,7,127,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.52,2.126,13.65,12.69,nan,nan,0.202,3.77,7.6,3.04,1.76,0.407,26,41,30,354,582,45,314,173,37,14.2,24,44,118,7,24,50,4,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.53,2.127,13.65,12.69,nan,nan,0.202,3.77,7.61,3.04,1.76,0.407,26,41,30,354,582,45,314,173,37,14.2,24,44,118,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.66,2.121,13.78,13.32,nan,nan,0.219,3.26,7.27,3.22,1.51,0.401,15,35,39,364,607,38,320,173,39,12.9,22,49,118,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
54.16,2.239,13.82,12.26,nan,nan,0.215,4.04,7.58,3.51,1.53,0.425,10,24,36,367,623,38,303,173,37,10.7,17,39,132,9,28,57,5,nan,GrandeRonde,WapshillaRidge,20,WolffDatabase,3,0
