SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Formation,Member,MemberID,Source,FormationID,Polarity
55.08,2.448,13.73,0.213,3.31,6.72,3.32,1.92,0.449,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.23,2.542,13.7,0.203,3.63,7.26,3.05,1.93,0.45,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.28,2.536,13.6,0.207,3.61,7.36,3.0,1.85,0.455,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.02,2.379,14.17,0.18,2.96,6.51,3.12,1.69,0.454,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.78,2.588,13.92,0.205,3.51,7.37,3.06,1.76,0.46,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.42,2.541,13.74,0.201,3.56,7.38,3.09,1.73,0.445,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.36,2.521,13.92,0.153,2.91,6.65,3.35,1.83,0.516,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.26,2.527,13.81,0.189,3.4,7.16,3.04,1.87,0.531,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.09,2.563,13.76,0.197,3.55,7.35,3.1,1.72,0.456,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.86,2.475,13.71,0.213,3.55,7.18,3.35,1.81,0.443,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
56.14,2.45,15.16,0.163,2.57,6.25,3.6,1.81,0.454,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
56.41,2.442,14.29,0.161,3.22,6.92,3.35,1.91,0.457,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.66,2.51,13.85,0.196,3.49,7.37,3.13,1.92,0.445,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.91,2.494,13.85,0.194,3.35,7.25,3.08,1.91,0.457,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.31,2.381,13.58,0.206,3.35,6.97,3.15,1.99,0.463,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.24,2.376,13.62,0.206,3.39,7.02,3.18,1.84,0.467,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.67,2.371,13.72,0.201,3.26,6.96,3.39,1.88,0.474,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.27,2.566,14.16,0.192,3.76,8.12,3.09,1.54,0.421,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.51,2.341,13.82,0.199,3.34,6.97,3.23,2.05,0.43,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.7,2.537,13.74,0.2,3.22,7.32,3.12,1.99,0.49,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.26,2.364,13.63,0.195,3.06,6.71,3.3,1.83,0.482,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
56.11,2.325,13.66,0.201,3.09,6.34,3.57,1.97,0.495,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.54,2.365,13.64,0.193,3.09,6.69,3.5,1.81,0.479,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.34,2.367,13.6,0.194,3.1,6.69,3.48,1.8,0.48,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.71,2.331,13.42,0.194,3.1,6.75,3.25,1.76,0.473,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.11,2.487,14.11,0.199,3.43,7.16,3.05,1.35,0.466,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.52,2.469,13.94,0.187,3.33,7.0,3.13,2.07,0.465,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.2,2.394,13.68,0.205,3.4,7.03,3.05,1.87,0.455,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.39,2.377,13.68,0.216,3.32,7.06,3.18,1.83,0.477,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.94,2.373,13.58,0.207,3.38,7.03,3.17,1.96,0.48,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.11,2.373,13.57,0.205,3.24,6.94,2.93,2.19,0.477,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
52.93,2.666,14.35,0.194,3.68,7.53,2.86,1.34,0.514,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
55.69,2.39,13.79,0.216,3.3,7.01,3.36,1.94,0.485,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.26,2.56,14.5,0.212,3.41,7.13,3.11,1.27,0.488,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.53,2.45,14.93,0.19,3.36,7.03,2.56,1.57,0.41,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.93,2.285,13.67,0.202,3.55,7.21,3.4,1.64,0.369,GrandeRonde,WapshillaRidge,21,WolffDatabase,3.0,0.0
54.78,2.46,14.91,0.2,3.64,7.32,2.85,1.86,0.42,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.54,2.53,13.84,0.249,2.73,7.24,3.26,1.86,0.521,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
57.27,2.002,14.0,0.174,3.3,6.97,3.28,2.15,0.332,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.9,2.34,14.07,0.19,3.04,7.27,3.14,1.83,0.38,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.03,2.518,13.71,0.199,4.29,8.08,3.26,1.34,0.397,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.05,2.564,13.73,0.171,3.96,6.96,3.6,1.69,0.439,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.15,2.563,13.74,0.171,4.01,6.94,3.48,1.68,0.436,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
57.09,2.38,14.04,0.2,3.38,7.19,3.09,2.04,0.46,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
52.45168,2.32983,13.84484,0.20895,3.84615,7.53965,3.29532,1.64636,0.42517,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.14,2.11,13.52,0.19,3.34,6.86,3.15,1.88,0.36,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.5,2.38,13.65,0.197,3.44,7.01,3.42,1.76,0.444,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.8,2.559,13.8,0.218,3.66,7.37,3.51,1.72,0.464,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.88852375,2.22356875,13.53709188,0.19543125,3.3396625,6.971361875,3.32936,1.695426875,0.39657,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.84,2.32,13.62,0.2,3.5,7.14,3.29,1.7,0.43,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.31819,2.40596,13.5053,0.20337,3.34021,7.10273,3.36355,1.58511,0.40556,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.63029,2.21839,13.37292,0.19495,2.90186,6.78607,3.49332,1.39998,0.38271,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.58,2.373,13.56,0.215,3.3,6.93,3.39,1.75,0.453,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.76,2.409,13.64,0.204,3.49,7.11,3.19,1.85,0.499,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.9,2.564,13.85,0.219,3.68,7.41,3.52,1.72,0.468,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.51,2.284,14.12,0.185,3.15,6.79,3.37,1.84,0.444,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.508,2.3508,13.832,0.207833333,3.408,7.136,3.178,1.892,0.4444,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
57.08,2.232,13.6,0.191,3.02,6.67,3.3,2.09,0.386,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.23,2.26,13.5,0.199,3.38,6.88,3.34,1.84,0.399,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.51,2.35,13.43,0.2,3.43,7.01,3.15,1.74,0.4,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.05,2.429,13.16,0.214,3.33,7.09,3.09,1.84,0.424,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.86,2.213,13.79,0.164,3.15,6.69,3.19,1.81,0.377,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.71,2.3,14.09,1.88,3.45,7.11,2.95,2.0,0.36,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.78,2.323,14.17,0.149,2.83,6.36,3.57,1.72,0.408,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.73854,2.10823,13.71147,0.18722,3.44756,7.02459,3.25925,1.91473,0.37066,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.63,2.23,13.52,0.21,3.4,7.11,3.29,1.78,0.43,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.08,2.31,13.23,0.19,3.36,6.91,3.15,1.77,0.4,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.04,2.35,13.77,0.214,3.68,7.53,3.2,1.77,0.458,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.27,2.3,13.77,0.2,3.5,7.17,3.31,1.71,0.42,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.47,2.341,13.81,0.192,3.5,7.29,3.34,1.72,0.466,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.64457,2.2435,13.65349,0.19927,3.46899,6.98533,3.3209,1.71505,0.3583,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.17333333,2.503333333,13.91666667,0.16,2.803333333,6.91,3.583333333,1.85,0.499666667,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.08,2.446,13.37,0.213,3.12,7.1,3.27,1.9,0.432,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.4,2.307,13.85,0.2,3.56,7.29,3.31,1.89,0.414,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.3,2.22,13.88,0.195,3.36,6.97,3.31,1.93,0.426,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.08,2.405,13.95,0.203,3.57,7.04,3.1,1.98,0.379,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
57.42,2.47,15.81,0.121,3.09,7.39,3.53,1.61,0.428,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.48,2.2714,13.846,0.1878,3.508,7.322,3.3,1.782,0.4004,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.84,2.319,13.32,0.202,3.26,6.94,3.29,1.7,0.404,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.98,2.54,13.8,0.197,3.63,7.31,3.14,1.82,0.458,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.4,2.392,14.01,0.225,3.69,7.72,3.28,1.63,0.426,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.58685,2.28728,13.55186,0.19061,3.42458,6.88211,3.17883,2.1,0.42448,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.238,2.4268,13.694,0.183,3.802,7.196,3.502,1.676,0.438,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.24,2.282,13.68,0.219,3.55,7.4,3.32,1.71,0.452,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.53,2.311,13.66,0.194,3.53,7.5,3.39,1.61,0.442,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.48,2.24,13.12,0.19,3.65,7.53,3.2,1.47,0.38,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.31,2.515,13.61,0.232,3.56,7.22,3.41,1.65,0.441,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.09,2.29,13.92,0.219,3.34,7.06,3.3,1.71,0.493,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.94,2.415,13.92,0.158,3.07,6.7,3.37,1.78,0.453,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.19,2.64,14.04,0.147,2.46,6.7,3.63,1.96,0.499,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
51.07928571,2.364285714,13.83714286,0.208285714,3.621428571,7.555714286,3.097857143,1.645714286,0.426214286,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.57,2.176,13.66,0.188,3.27,6.8,3.17,1.77,0.372,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.549999,2.226,13.76,0.196,3.28,6.6,3.34,1.85,0.419,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.67,2.374,13.91,0.185,3.31,7.13,3.42,1.82,0.462,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.0,2.629,14.05,0.145,2.43,6.67,3.65,1.95,0.499,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.55,2.58,14.23,0.22,3.46,7.2,2.76,1.78,0.46,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.92,2.16,14.56,0.2,3.72,7.27,3.18,1.57,0.37,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
57.3,2.46,14.68,0.107,2.14,5.61,3.47,1.79,0.441,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
52.41233,2.28071,13.81758,0.1939,2.96137,6.68409,3.20804,2.22478,0.39105,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.18,2.251,13.2,0.193,2.98,6.69,3.31,1.75,0.46,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.37,2.146,13.52,0.195,3.27,6.8,3.08,1.93,0.382,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.59,2.104,13.68,0.19,3.28,6.83,3.19,1.79,0.367,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.05,2.449,13.69,0.186,3.42,7.2,3.16,1.77,0.444,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.66,2.511,13.76,0.197,3.52,7.25,3.54,1.78,0.452,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.61666667,2.516333333,14.04333333,0.232333333,3.5,7.216666667,3.406666667,1.943333333,0.46,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.06,2.352,13.44,0.19,3.29,6.93,3.01,1.77,0.464,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.78,2.361,13.64,0.22,2.96,6.63,3.75,1.94,0.475,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.61,2.29,13.64,0.2,3.17,6.82,285.0,2.18,0.46,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.18,2.419,13.9,0.184,3.08,6.51,3.45,2.01,0.403,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.4,2.511,13.68,0.208,3.61,7.26,3.5,1.81,0.445,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.5,2.06,13.58,0.192,3.28,6.84,3.16,1.87,0.362,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.5,2.428,13.56,0.215,3.3,6.83,3.59,1.87,0.407,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.51,2.517,13.71,0.183,3.62,7.03,3.62,1.74,0.456,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.46,2.244,13.85,0.206,3.31,6.98,3.24,2.14,0.482,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.45,2.448,13.9,0.24,3.81,7.6,3.04,1.75,0.475,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
57.08,2.4,14.02,0.2,3.33,7.24,3.11,2.08,0.46,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.42039,2.16489,13.20735,0.18514,2.77106,6.44662,3.49855,1.47504,0.36216,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.55,2.34,13.37,0.19,3.41,7.01,3.19,1.76,0.41,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.76298,2.15237,13.42094,0.18215,2.77696,6.15692,3.40279,1.91126,0.37805,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.28,2.357,13.53,0.194,3.41,7.0,2.98,1.99,0.447,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.43,2.554,13.86,0.192,3.26,7.33,3.08,1.86,0.466,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.81666667,2.316333333,13.72,0.209666667,3.073333333,6.73,3.513333333,1.936666667,0.450666667,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.64,2.368,13.5,0.199,3.27,6.75,3.37,1.81,0.443,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.9,2.326,13.3,0.194,3.33,6.97,3.03,1.8,0.444,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.36,2.056,13.52,0.192,3.28,6.82,3.18,1.8,0.361,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.07,2.442,13.59,0.197,3.58,7.02,3.34,1.79,0.436,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.33,2.547,13.66,0.203,3.65,7.26,3.23,1.74,0.455,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.48,2.202,13.67,0.208,3.1,6.74,3.35,1.84,0.47,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.79,2.417,13.79,0.182,3.24,6.91,3.17,1.77,0.453,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.89,2.49,13.84,0.2,3.4,7.11,3.29,1.69,0.45,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.22,2.415,13.86,0.204,3.43,7.12,3.33,1.67,0.456,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.24,2.595,14.06,0.174,3.38,7.53,3.06,1.7,0.44,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.9525,2.34625,13.88375,0.20125,3.255,6.94375,38.4125,1.9575,0.45,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.09,2.397,13.45,0.212,3.43,7.3,3.32,1.59,0.436,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.83,2.35,13.34,0.2,3.45,7.05,3.1,1.87,0.41,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.119999,2.292,13.65,0.185,3.41,6.71,3.27,1.84,0.364,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.25,2.235,13.51,0.19,3.17,6.78,3.27,1.9,0.394,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.19,2.393,14.15,0.166,2.77,6.79,3.54,1.82,0.424,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.55,2.28,13.91,0.21,3.8,7.38,3.05,1.71,0.37,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.720001,2.229,13.29,0.199,3.34,7.24,3.04,1.63,0.373,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.860001,2.215,13.68,0.196,3.53,7.17,3.19,1.78,0.363,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.2,2.362,13.52,0.214,3.39,7.13,3.01,1.78,0.4,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.48,2.213,13.63,0.208,3.83,7.74,3.31,1.29,0.389,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.33,2.244,13.79,0.228,3.72,7.06,3.41,1.68,0.398,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.44,2.22,14.42,0.189,3.59,8.07,3.14,1.44,0.443,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.3,2.249,13.5,0.209,3.8,7.49,3.12,1.58,0.398,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.1,2.267,13.57,0.335,3.64,7.55,3.07,1.57,0.397,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.66,2.308,13.59,0.215,3.74,7.51,2.97,1.8,0.4,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.98,2.284,13.78,0.215,3.96,7.77,3.15,1.66,0.409,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
5.64,2.21,14.01,0.21,3.9,8.06,3.15,1.41,0.369,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.87,2.2,14.17,0.217,4.24,8.18,3.03,1.13,0.358,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.9185,2.13982,13.3399,0.20058,3.65617,7.27,3.20013,1.59523,0.40359,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.15159,2.05292,13.24515,0.19273,3.61116,7.27923,3.24461,1.42799,0.37811,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.23,2.198,13.16,0.201,3.45,7.26,2.56,1.95,0.352,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.48,2.21,13.16,0.196,3.34,7.34,2.91,1.46,0.35,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.97,2.194,13.62,0.209,3.65,7.31,3.43,1.55,0.405,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.72,2.32,13.68,0.199,3.62,7.36,3.16,1.99,0.402,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
56.0,2.272,13.97,0.221,3.27,7.17,3.34,1.61,0.406,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.37,2.33,14.05,0.19,3.42,7.28,2.95,1.47,0.36,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.12,2.295,13.76,0.245,3.68,7.77,3.12,1.56,0.448,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.19,2.237,14.26,0.19,5.12,9.18,2.88,1.08,0.328,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.15,2.296,13.8,0.211,3.93,7.71,3.08,1.38,0.426,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.09,2.336,13.75,0.225,3.93,7.87,3.01,1.61,0.462,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.65,2.131,13.68,0.202,3.78,7.62,3.04,1.76,0.408,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
54.37,2.118,13.66,0.205,3.86,7.55,3.04,1.71,0.428,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
56.06,2.14,13.94,0.188,3.28,6.83,3.11,1.91,0.395,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
56.61,2.269,14.01,0.224,3.4,7.08,3.14,1.92,0.396,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
57.09,2.376,14.04,0.198,3.38,7.19,3.09,2.04,0.455,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
57.08,2.4,14.02,0.202,3.33,7.24,3.11,2.08,0.459,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
53.55,2.577,14.23,0.223,3.46,7.2,2.76,1.78,0.462,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
55.61,2.288,13.64,0.2,3.17,6.82,2.85,2.18,0.465,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
55.86,2.278,13.85,0.195,3.28,6.87,3.27,2.06,0.421,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
55.84,2.279,13.65,0.189,3.03,6.56,3.44,1.79,0.471,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
54.14,2.19,14.08,0.211,4.02,8.11,3.02,1.2,0.401,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.98,2.293,13.63,0.188,2.99,6.59,3.49,1.81,0.466,GrandeRonde,WapshillaRidge,21,Hooper,3.0,0.0
54.77,2.37,13.49,0.205,3.37,7.09,3.08,2.08,0.482,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.62,2.291,13.96,0.19,3.59,7.49,3.45,1.39,0.462,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.59,2.28,13.81,0.218,3.88,7.82,3.18,1.4,0.453,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
55.03,2.222,14.01,0.206,4.03,7.91,3.22,1.53,0.416,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.86,2.105,13.53,0.213,3.98,7.75,3.21,1.47,0.364,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.76,2.206,13.72,0.213,3.82,7.64,3.27,1.69,0.413,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
53.34,2.229,13.37,0.219,3.93,7.62,3.4,1.38,0.446,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.51,2.231,13.88,0.187,4.03,7.88,3.07,1.5,0.422,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
54.37,2.238,13.92,0.234,3.86,8.02,3.06,1.71,0.426,GrandeRonde,WapshillaRidge,21,MiscellaneousWapshilla,3.0,0.0
